,微博id,评论页码,评论id,评论时间,评论者赞数,评论者IP归属地,评论者姓名,评论者id,评论者性别,评论者关注数,评论者粉丝数,评论内容,comment_processed,cluster
6647,4970000000000000.0,3,4970000000000000.0,2023/12/3 11:32,0,来自福建,一江一苇,7403001559,男,239,32,霸座拘留 免费穷游！,霸座拘留 免费穷游,3
6648,4970000000000000.0,4,4970000000000000.0,2023/12/3 9:24,0,来自福建,齐天大圣骑金箍棒,2661449451,男,226,771,这种人是不是怕记者没新闻可以发帮他们制造新闻啊,这种人是不是怕记者没新闻可以发帮他们制造新闻啊,0
6649,4970000000000000.0,4,4970000000000000.0,2023/12/3 9:19,0,来自广东,Lau明在哪啊,2958056151,男,146,182,漂亮,漂亮,4
6650,4970000000000000.0,4,4970000000000000.0,2023/12/3 1:21,0,来自北京,郑大炮,1791845105,男,1119,1061,牛逼！为列车长和乘警点赞！！！,牛逼为列车长和乘警点赞,0
6651,4970000000000000.0,4,4970000000000000.0,2023/12/2 23:25,0,来自安徽,亮剑西南,6043733243,男,133,66,打了马赛克，差评！,打了马赛克差评,0
6652,4970000000000000.0,4,4970000000000000.0,2023/12/2 21:02,0,来自上海,同爸重开咯,7779349549,男,101,3,不占点便宜，比沙了她还难受,不占点便宜比沙了她还难受,0
6653,4970000000000000.0,4,4970000000000000.0,2023/12/2 20:08,0,来自甘肃,祼筿蠡,1739677143,男,307,47,果断带离，舒畅！给列车长和乘警点赞！干脆利落！,果断带离舒畅给列车长和乘警点赞干脆利落,0
6654,4970000000000000.0,4,4970000000000000.0,2023/12/2 19:31,0,来自浙江,电影大观察,3160072027,男,2067,49.5万,干得漂亮，飞机也实行吧,干得漂亮飞机也实行吧,0
6655,4970000000000000.0,4,4970000000000000.0,2023/12/2 20:39,1,来自江苏,Yo你别来我无恙,2476817082,女,466,254,不遵守规则的人全给它拘了,不遵守规则的人全给它拘了,0
6656,4970000000000000.0,4,4970000000000000.0,2023/12/2 18:50,1,来自北京,Inter热狗,1435435427,男,139,472,好爽啊,好爽啊,0
6657,4970000000000000.0,4,5010000000000000.0,2024/2/24 18:51,0,来自北京,文躍霖wenyu,1440783175,男,856,567,最讨厌泼妇了,最讨厌泼妇了,4
6658,4970000000000000.0,4,4980000000000000.0,2023/12/5 16:17,0,来自天津,爱吃红豆拉糕的泡泡,7819889612,女,16,0,,,0
6659,4970000000000000.0,4,4970000000000000.0,2023/12/3 10:25,0,来自北京,光花刘2023,7869541964,男,18,6,连坐法,连坐法,0
6660,4970000000000000.0,4,4970000000000000.0,2023/12/3 9:35,0,来自新疆,沙漠天空-688,1790122837,男,1421,3,就这样处理！,就这样处理,0
6661,4970000000000000.0,4,4970000000000000.0,2023/12/2 19:08,0,来自四川,tony201612,1454606224,男,60,44,结局太爽了,结局太爽了,0
6662,4970000000000000.0,4,4970000000000000.0,2023/12/3 22:29,0,来自湖北,如果爱你欠意义,2161515615,男,417,426,@kev1nett,@kev1nett,0
6663,4970000000000000.0,4,4970000000000000.0,2023/12/3 22:19,0,来自北京,amicablegood,2663810440,男,92,1026,这好像是疫情期间的吧？列车长还戴着口罩手套护目镜呢,这好像是疫情期间的吧列车长还戴着口罩手套护目镜呢,0
6664,4970000000000000.0,4,4970000000000000.0,2023/12/3 2:59,0,来自山东,PEECABOOO,1979690694,男,275,550,@祈求今年锦鲤宠信我 真实吗！！！,@祈求今年锦鲤宠信我 真实吗,4
6665,4970000000000000.0,4,4970000000000000.0,2023/12/2 21:35,0,来自山西,右司马曹有伤,3237218127,男,3073,275,挺好,挺好,0
6666,5010000000000000.0,1,5010000000000000.0,2024/2/25 10:50,9409,来自新疆,反罗伯特联盟,1885446210,女,34,30万,还是表兄弟……等待处理结果,还是表兄弟……等待处理结果,2
6667,5010000000000000.0,1,5010000000000000.0,2024/2/25 10:49,6393,来自北京,戳爷的火醬,5519199499,男,1360,1.1万,表兄弟？？？？？,表兄弟,1
6668,5010000000000000.0,1,5010000000000000.0,2024/2/25 10:49,4190,来自广东,请填写昵称0719,3002568433,男,868,221,原来还有这样的内幕...辛苦公安同志,原来还有这样的内幕...辛苦公安同志,0
6669,5010000000000000.0,1,5010000000000000.0,2024/2/25 11:01,4632,来自四川,肖华锋会努力去蹉跎,2140818415,男,897,615,表兄弟，动刀，最后还拿走行车记录仪,表兄弟动刀最后还拿走行车记录仪,4
6670,5010000000000000.0,1,5010000000000000.0,2024/2/25 10:50,2274,来自广东,琪姐再努力点_,6636351939,女,113,826,表兄弟 为了钱财,表兄弟 为了钱财,0
6671,5010000000000000.0,1,5010000000000000.0,2024/2/25 10:51,1865,来自上海,hi-tonny,2153370692,男,719,42,第一次听说“持刀进行殴打”。 可不可以持枪进行殴打？,第一次听说持刀进行殴打 可不可以持枪进行殴打,1
6672,5010000000000000.0,1,5010000000000000.0,2024/2/25 10:50,1305,来自山东,吃饱了去捉鬼,5657196571,女,706,2263,本身表兄弟还随身携带茶刀啊。。,本身表兄弟还随身携带茶刀啊,0
6673,5010000000000000.0,1,5010000000000000.0,2024/2/25 10:51,1125,来自北京,桃夭不是桃胶,2349149031,女,797,773,表兄弟也不能随便又打又踢啊，还带手套上对方车，这是很有经验了吧,表兄弟也不能随便又打又踢啊还带手套上对方车这是很有经验了吧,5
6674,5010000000000000.0,1,5010000000000000.0,2024/2/25 10:54,938,来自河南,图图MrsL,5717981248,男,303,645,在钱财利息面前，任何亲情关系都是一张白纸,在钱财利息面前任何亲情关系都是一张白纸,0
6675,5010000000000000.0,1,5010000000000000.0,2024/2/25 10:54,661,来自河南,单糖旋光性,2967577057,女,175,154,通报及时，不然越传越离谱,通报及时不然越传越离谱,0
6676,5010000000000000.0,1,5010000000000000.0,2024/2/25 10:53,648,来自浙江,叽叽歪歪1899,1313549387,女,489,638,这下清楚了！杭州公安当天就抓了,这下清楚了杭州公安当天就抓了,0
6677,5010000000000000.0,1,5010000000000000.0,2024/2/25 10:53,392,来自河南,幕后之王Lover,5928905480,女,119,143,对亲戚下这么狠的手,对亲戚下这么狠的手,0
6678,5010000000000000.0,1,5010000000000000.0,2024/2/25 10:56,322,来自江苏,Bryant曼巴魂,2345225534,男,816,1205,为杭州警方效率点个赞这下通报都清晰了,为杭州警方效率点个赞这下通报都清晰了,0
6679,5010000000000000.0,1,5010000000000000.0,2024/2/25 10:55,241,来自广东,一杯柠檬茶柠檬香,6876421758,女,588,351,常言道，亲戚一起工作真的不建议,常言道亲戚一起工作真的不建议,0
6680,5010000000000000.0,1,5010000000000000.0,2024/2/25 10:49,281,来自贵州,宠溺九儿的爸爸,1422326544,男,161,160,这姓氏咋不是堂兄弟,这姓氏咋不是堂兄弟,0
6681,5010000000000000.0,1,5010000000000000.0,2024/2/25 10:58,249,来自上海,嘹亮dede小号,2469864760,男,52,36,安徽籍是亮点,安徽籍是亮点,3
6682,5010000000000000.0,1,5010000000000000.0,2024/2/25 11:06,181,来自福建,李爷无为,6865526227,男,123,41.2万,笑死，这就是网传的“有背景”“压热搜”。,笑死这就是网传的有背景压热搜,0
6683,5010000000000000.0,1,5010000000000000.0,2024/2/25 10:54,204,来自甘肃,GenichirohSanada,3109348233,女,387,381,表兄弟？！难怪受害者当时没有第一时间锁车……,表兄弟难怪受害者当时没有第一时间锁车……,0
6684,5010000000000000.0,1,5010000000000000.0,2024/2/25 11:18,202,来自浙江,圆头圆脑圆月亮啦,7573504839,女,162,163,伤了部分网友的心，没内幕没阴谋没背景咋还有点失落呢？,伤了部分网友的心没内幕没阴谋没背景咋还有点失落呢,0
6685,5010000000000000.0,1,5010000000000000.0,2024/2/25 10:53,120,来自安徽,千黛汐Rebecca,1997778642,女,65,8016,不管什么关系 伤人就是不应该啊,不管什么关系 伤人就是不应该啊,3
6686,5010000000000000.0,2,5010000000000000.0,2024/2/25 10:54,67,来自浙江,Jam白色悬崖,5492838548,男,904,256,杭州速度,杭州速度,1
6687,5010000000000000.0,2,5010000000000000.0,2024/2/25 10:51,80,来自四川,漻湘梦,5862096955,女,235,570,兄弟之间下手那么狠,兄弟之间下手那么狠,0
6688,5010000000000000.0,2,5010000000000000.0,2024/2/25 11:04,68,来自中国,浩宇的苍穹,6095786711,男,247,298,“均安徽籍”四个字，什么意思？！,均安徽籍四个字什么意思,0
6689,5010000000000000.0,2,5010000000000000.0,2024/2/25 11:10,67,来自上海,小瑾马甲,3211882565,男,778,3118,以为是路怒，原来是商战,以为是路怒原来是商战,0
6690,5010000000000000.0,2,5010000000000000.0,2024/2/25 11:02,45,来自福建,喜出望外啦,1866494167,女,992,832,那一早上撤啥热搜嘞,那一早上撤啥热搜嘞,0
6691,5010000000000000.0,2,5010000000000000.0,2024/2/25 10:57,39,来自上海,豆妈酱江江江江,1805313842,女,394,355,竟然是表兄弟……果然在钱面前血缘算个啥,竟然是表兄弟……果然在钱面前血缘算个啥,1
6692,5010000000000000.0,2,5010000000000000.0,2024/2/25 11:04,34,来自上海,苏赴源,7632629214,女,548,350,网友想了无数剧情 也没有想到这个网友猜测的可以拍一部电影了,网友想了无数剧情 也没有想到这个网友猜测的可以拍一部电影了,0
6693,5010000000000000.0,2,5010000000000000.0,2024/2/25 10:57,32,来自内蒙古,ne你看起来很好吃,5436407507,女,454,103,一旦涉及经济纠纷  六亲不认啊,一旦涉及经济纠纷 六亲不认啊,1
6694,5010000000000000.0,2,5010000000000000.0,2024/2/25 10:50,34,来自上海,没人能比我知道你的温柔像羽毛,6486280187,男,210,121,表兄弟？还下这么重的手……,表兄弟还下这么重的手……,0
6695,5010000000000000.0,2,5010000000000000.0,2024/2/25 10:52,25,来自湖南,荷yyl,2010801061,女,337,596,更像是堂兄弟？,更像是堂兄弟,0
6696,5010000000000000.0,2,5010000000000000.0,2024/2/25 10:58,19,来自广东,莫莫冲冲冲鸭,6190509473,女,1054,1015,无论是什么关系什么原因，也不能这样持械伤人处理矛盾啊,无论是什么关系什么原因也不能这样持械伤人处理矛盾啊,5
6697,5010000000000000.0,2,5010000000000000.0,2024/2/25 10:58,18,来自浙江,c1996theone,7398308161,男,108,611,上城效率还是快啊,上城效率还是快啊,0
6698,5010000000000000.0,2,5010000000000000.0,2024/2/25 11:03,37,来自浙江,田田T,1236868392,男,137,330,果然是安徽人,果然是安徽人,0
6699,5010000000000000.0,2,5010000000000000.0,2024/2/25 10:49,17,来自四川,Mimeemi,5494843463,女,154,67,法网恢恢疏而不漏,法网恢恢疏而不漏,0
6700,5010000000000000.0,2,5010000000000000.0,2024/2/25 10:54,19,来自湖北,开心小号2016,3284797197,男,446,1299,所以说亲戚不能一起做买卖,所以说亲戚不能一起做买卖,0
6701,5010000000000000.0,2,5010000000000000.0,2024/2/25 10:58,17,来自四川,卡哇叮当2333,2147658380,男,489,759,结果两个认识的？打扰了，告辞,结果两个认识的打扰了告辞,0
6702,5010000000000000.0,2,5010000000000000.0,2024/2/25 10:53,17,来自安徽,SpringChill_,5842512521,女,353,55,是表兄弟直接捅人，以为亲属就没法管了是吧,是表兄弟直接捅人以为亲属就没法管了是吧,0
6703,5010000000000000.0,2,5010000000000000.0,2024/2/25 10:54,17,来自广东,幸福并快乐着GGH,2436755223,男,87,171,表兄弟，财务纠纷，茶刀。,表兄弟财务纠纷茶刀,0
6704,5010000000000000.0,2,5010000000000000.0,2024/2/25 11:00,9,来自辽宁,丽丽小可Lily,5640154678,女,32,174,亲戚之间都能下狠手，真狠,亲戚之间都能下狠手真狠,0
6705,5010000000000000.0,2,5010000000000000.0,2024/2/25 10:54,19,来自浙江,想要好好的奖金_cherryblossom,5982660783,男,420,15,经营纠纷：肯定还是跟钱有点关系，表兄弟明算账，但是能用刀，看着更像仇人，不像兄弟,经营纠纷肯定还是跟钱有点关系表兄弟明算账但是能用刀看着更像仇人不像兄弟,0
6706,5010000000000000.0,3,5010000000000000.0,2024/2/25 11:00,7,来自四川,给我一个崇拜的理由,5282273984,男,127,39,这表兄弟下手挺狠啊,这表兄弟下手挺狠啊,0
6707,5010000000000000.0,3,5010000000000000.0,2024/2/25 11:00,12,来自上海,苏赴源,7632629214,女,548,350,兄弟直接动手那么娴熟真狠,兄弟直接动手那么娴熟真狠,0
6708,5010000000000000.0,3,5010000000000000.0,2024/2/25 10:53,15,来自山东,夏阵雨135,1893176165,男,1312,376,安徽籍？,安徽籍,0
6709,5010000000000000.0,3,5010000000000000.0,2024/2/25 10:53,5,来自山东,iBingo,5679508036,男,1829,81.8万,表兄弟。。。,表兄弟,1
6710,5010000000000000.0,3,5010000000000000.0,2024/2/25 10:59,14,来自福建,亮仔GL,1573109284,男,876,625,之前各种猜测的懂哥懂姐们现在成了饭桶了,之前各种猜测的懂哥懂姐们现在成了饭桶了,0
6711,5010000000000000.0,3,5010000000000000.0,2024/2/25 11:05,8,来自河北,turbo39,1975483645,男,537,425,对不起，突然想起来一句话：是兄弟，就来砍我,对不起突然想起来一句话是兄弟就来砍我,0
6712,5010000000000000.0,3,5010000000000000.0,2024/2/25 10:57,5,来自重庆,巫山六月雪,6010658056,女,1904,18.1万,表兄弟一般不会同姓，像堂兄弟。//@戳爷的火醬:表兄弟？？？？？,表兄弟一般不会同姓像堂兄弟//@戳爷的火醬:表兄弟,5
6713,5010000000000000.0,3,5010000000000000.0,2024/2/25 10:52,6,来自河南,幕后之王Lover,5928905480,女,119,143,有点震惊😨,有点震惊😨,5
6714,5010000000000000.0,3,5010000000000000.0,2024/2/25 10:52,4,来自江苏,月亮醉在晚风里-,5863137142,女,149,2473,有什么不能好好说...,有什么不能好好说...,0
6715,5010000000000000.0,3,5010000000000000.0,2024/2/25 10:59,5,来自江苏,别人家的毛毛妈,5720719180,女,488,18.6万,给这反应速度点赞，我还在吃着瓜，调查结果已经出来了,给这反应速度点赞我还在吃着瓜调查结果已经出来了,0
6716,5010000000000000.0,3,5010000000000000.0,2024/2/25 10:58,7,来自泰国,隐形的隐形的我,1879241133,女,1143,452,那拔行车记录仪是因为？,那拔行车记录仪是因为,0
6717,5010000000000000.0,3,5010000000000000.0,2024/2/25 11:00,8,来自吉林,小嘚瑟俏阿俏,1341416783,女,232,1995,我的妈呀，竟然是表兄弟，还以为是因为开车产生纠纷了…劝架的大哥真的勇敢我都怕那个行凶者伤害他,我的妈呀竟然是表兄弟还以为是因为开车产生纠纷了…劝架的大哥真的勇敢我都怕那个行凶者伤害他,1
6718,5010000000000000.0,3,5010000000000000.0,2024/2/25 11:00,7,来自四川,佳琪吖bb,7286936661,男,1856,34.9万,无论是什么关系什么原因，也不能这样持械伤人处理矛盾啊,无论是什么关系什么原因也不能这样持械伤人处理矛盾啊,5
6719,5010000000000000.0,3,5010000000000000.0,2024/2/25 10:52,7,来自江西,廢柴猫咪統治世界,7848892395,男,447,120,为了钱财……兄弟之间……,为了钱财……兄弟之间……,0
6720,5010000000000000.0,3,5010000000000000.0,2024/2/25 11:02,5,来自重庆,桔子醉欣,1146535047,男,754,195,什么是茶刀（真心问）,什么是茶刀真心问,0
6721,5010000000000000.0,3,5010000000000000.0,2024/2/25 11:48,2,来自浙江,网名不要太长跟我这样就好,2857418144,男,1204,101,抓捕及时，通报及时，处理及时，不愧是我大杭州#杭州你好#,抓捕及时通报及时处理及时不愧是我大杭州#杭州你好#,4
6722,5010000000000000.0,3,5010000000000000.0,2024/2/25 11:00,2,,法治四川,1897723622,女,4624,157.8万,守法第一条网页链接,守法第一条网页链接,0
6723,5010000000000000.0,3,5010000000000000.0,2024/2/25 10:58,4,来自山东,Edward水,1828565805,男,72,103,表兄弟还是堂兄弟,表兄弟还是堂兄弟,5
6724,5010000000000000.0,3,5010000000000000.0,2024/2/25 10:58,3,来自福建,建国的个人微博,6393798099,男,154,212,表述清楚，快速办理～,表述清楚快速办理～,0
6725,5010000000000000.0,3,5010000000000000.0,2024/2/25 10:49,3,来自浙江,东阳足球,3940523235,男,1010,12万,及时有效,及时有效,0
6726,5010000000000000.0,4,5010000000000000.0,2024/2/25 10:49,4,来自辽宁,武爱人kz,6134238452,女,376,2038,持续关注,持续关注,0
